"V1","V2"
"USP18","Mitochondrion"
"SEC14L3","Mitochondrion"
"MORC2","Mitochondrion"
"SLC25A1","Mitochondrion"
"LGALS2","Mitochondrion"
"PDXP","Mitochondrion"
"ASPHD2","Mitochondrion"
"SRRD","Mitochondrion"
"CRYBB1","Mitochondrion"
"HSCB","Mitochondrion"
"CBY1","Mitochondrion"
"TOMM22","Mitochondrion"
"RTDR1","Mitochondrion"
"JOSD1","Mitochondrion"
"DNAL4","Mitochondrion"
"C22orf31","Mitochondrion"
"RHBDD3","Mitochondrion"
"RASL10A","Mitochondrion"
"HMGXB4","Mitochondrion"
"BIK","Mitochondrion"
"HMOX1","Mitochondrion"
"NIPSNAP1","Mitochondrion"
"RASD2","Mitochondrion"
"CABP7","Mitochondrion"
"TAB1","Mitochondrion"
"PNPLA5","Mitochondrion"
"TXN2","Mitochondrion"
"FOXRED2","Mitochondrion"
"UPK3A","Mitochondrion"
"FAM118A","Mitochondrion"
"L3MBTL2","Mitochondrion"
"ACO2","Mitochondrion"
"PMM1","Mitochondrion"
"CERK","Mitochondrion"
"HDAC10","Mitochondrion"
"SNAPC1","Mitochondrion"
"FKBP3","Mitochondrion"
"AP4S1","Mitochondrion"
"POLE2","Mitochondrion"
"C14orf105","Mitochondrion"
"PLEK2","Mitochondrion"
"PSMA3","Mitochondrion"
"GSTZ1","Mitochondrion"
"SPTLC2","Mitochondrion"
"EIF5","Mitochondrion"
"ZFYVE21","Mitochondrion"
"VRK1","Mitochondrion"
"SRP54","Mitochondrion"
"PCK2","Mitochondrion"
"EMC9","Mitochondrion"
"PSME2","Mitochondrion"
"RABGGTA","Mitochondrion"
"CYP24A1","Mitochondrion"
"CSTF1","Mitochondrion"
"EEF1A2","Mitochondrion"
"PTK6","Mitochondrion"
"SRMS","Mitochondrion"
"C20orf27","Mitochondrion"
"TRIB3","Mitochondrion"
"CSNK2A1","Mitochondrion"
"RSPO4","Mitochondrion"
"C20orf118","Mitochondrion"
"CDK5RAP1","Mitochondrion"
"SNTA1","Mitochondrion"
"CHMP4B","Mitochondrion"
"AHCY","Mitochondrion"
"FAM83D","Mitochondrion"
"APMAP","Mitochondrion"
"TXNL1","Mitochondrion"
"MYL12A","Mitochondrion"
"TAF9","Mitochondrion"
"IDH3G","Mitochondrion"
"SLC25A43","Mitochondrion"
"MXRA5","Mitochondrion"
"PSMD10","Mitochondrion"
"TBL1X","Mitochondrion"
"PGRMC1","Mitochondrion"
"GUCY2F","Mitochondrion"
"ATP1B4","Mitochondrion"
"TLR8","Mitochondrion"
"WDR13","Mitochondrion"
"PAGE4","Mitochondrion"
"ABCD1","Mitochondrion"
"KCND1","Mitochondrion"
"PQBP1","Mitochondrion"
"RP2","Mitochondrion"
"USP11","Mitochondrion"
"GLA","Mitochondrion"
"NDFIP2","Mitochondrion"
"ACSM2A","Mitochondrion"
"NTHL1","Mitochondrion"
"ORC6","Mitochondrion"
"C16orf70","Mitochondrion"
"CORO1A","Mitochondrion"
"MT4","Mitochondrion"
"LYRM1","Mitochondrion"
"NUTF2","Mitochondrion"
"CBLN1","Mitochondrion"
"DHODH","Mitochondrion"
"PARD6A","Mitochondrion"
"CCDC113","Mitochondrion"
"NME3","Mitochondrion"
"SETD6","Mitochondrion"
"FA2H","Mitochondrion"
"PDIA2","Mitochondrion"
"ARHGDIG","Mitochondrion"
"MPG","Mitochondrion"
"HSDL1","Mitochondrion"
"ZP2","Mitochondrion"
"SOLH","Mitochondrion"
"HMOX2","Mitochondrion"
"MAZ","Mitochondrion"
"BCKDK","Mitochondrion"
"CSK","Mitochondrion"
"MTFMT","Mitochondrion"
"RASL12","Mitochondrion"
"KIAA1199","Mitochondrion"
"TGM5","Mitochondrion"
"GABPB1","Mitochondrion"
"SCG3","Mitochondrion"
"VPS18","Mitochondrion"
"OIP5","Mitochondrion"
"EXTL3","Mitochondrion"
"CPQ","Mitochondrion"
"DECR1","Mitochondrion"
"GDAP1","Mitochondrion"
"EIF3E","Mitochondrion"
"MTMR9","Mitochondrion"
"DCTN6","Mitochondrion"
"GSR","Mitochondrion"
"TNFRSF10A","Mitochondrion"
"KCTD9","Mitochondrion"
"EXOSC5","Mitochondrion"
"STXBP2","Mitochondrion"
"FCGBP","Mitochondrion"
"DHDH","Mitochondrion"
"ECH1","Mitochondrion"
"HNRNPL","Mitochondrion"
"RELB","Mitochondrion"
"PEX11G","Mitochondrion"
"SLC17A7","Mitochondrion"
"AES","Mitochondrion"
"SGTA","Mitochondrion"
"SNAPC2","Mitochondrion"
"EPHX3","Mitochondrion"
"CASP14","Mitochondrion"
"LGALS13","Mitochondrion"
"FBL","Mitochondrion"
"CLC","Mitochondrion"
"EBI3","Mitochondrion"
"TBCB","Mitochondrion"
"CEACAM4","Mitochondrion"
"ICAM5","Mitochondrion"
"CEACAM5","Mitochondrion"
"RABAC1","Mitochondrion"
"RAB3D","Mitochondrion"
"DBP","Mitochondrion"
"GCDH","Mitochondrion"
"LENG1","Mitochondrion"
"RPL18A","Mitochondrion"
"GAPDHS","Mitochondrion"
"FKBP8","Mitochondrion"
"GSK3A","Mitochondrion"
"CADM4","Mitochondrion"
"PON1","Mitochondrion"
"CPA2","Mitochondrion"
"GTPBP10","Mitochondrion"
"BET1","Mitochondrion"
"MPP6","Mitochondrion"
"OGDH","Mitochondrion"
"ABHD11","Mitochondrion"
"WASL","Mitochondrion"
"HYAL4","Mitochondrion"
"TFR2","Mitochondrion"
"MOSPD3","Mitochondrion"
"PLOD3","Mitochondrion"
"RPA3","Mitochondrion"
"MYL10","Mitochondrion"
"ZNF862","Mitochondrion"
"PSMA2","Mitochondrion"
"MRPL32","Mitochondrion"
"COA1","Mitochondrion"
"MYL7","Mitochondrion"
"GCK","Mitochondrion"
"BCL7B","Mitochondrion"
"YKT6","Mitochondrion"
"CHMP5","Mitochondrion"
"FKTN","Mitochondrion"
"SEC61B","Mitochondrion"
"TNFSF8","Mitochondrion"
"EDF1","Mitochondrion"
"SETX","Mitochondrion"
"C8G","Mitochondrion"
"VIM","Mitochondrion"
"BLNK","Mitochondrion"
"ATE1","Mitochondrion"
"BMPR1A","Mitochondrion"
"SFXN3","Mitochondrion"
"PPIF","Mitochondrion"
"MPO","Mitochondrion"
"P2RX5","Mitochondrion"
"ZNHIT3","Mitochondrion"
"PSMB3","Mitochondrion"
"RPL19","Mitochondrion"
"WNT3","Mitochondrion"
"SHPK","Mitochondrion"
"TAX1BP3","Mitochondrion"
"P2RX1","Mitochondrion"
"KRT37","Mitochondrion"
"PNPO","Mitochondrion"
"RPS6KB1","Mitochondrion"
"GALK1","Mitochondrion"
"PFN1","Mitochondrion"
"SLC25A11","Mitochondrion"
"C1QBP","Mitochondrion"
"GOSR1","Mitochondrion"
"MED31","Mitochondrion"
"AKAP10","Mitochondrion"
"ALDH3A1","Mitochondrion"
"ASIC2","Mitochondrion"
"PEX12","Mitochondrion"
"KRT32","Mitochondrion"
"NAGLU","Mitochondrion"
"MRPL27","Mitochondrion"
"LRRC59","Mitochondrion"
"RANGRF","Mitochondrion"
"RCVRN","Mitochondrion"
"MYH3","Mitochondrion"
"TNFAIP1","Mitochondrion"
"TMEM97","Mitochondrion"
"ALDOC","Mitochondrion"
"CD38","Mitochondrion"
"LAP3","Mitochondrion"
"GNRHR","Mitochondrion"
"SULT1E1","Mitochondrion"
"SMR3A","Mitochondrion"
"NFKB1","Mitochondrion"
"GAR1","Mitochondrion"
"AADAT","Mitochondrion"
"CLNK","Mitochondrion"
"CRYAB","Mitochondrion"
"DBX1","Mitochondrion"
"C11orf63","Mitochondrion"
"DTX4","Mitochondrion"
"BIRC2","Mitochondrion"
"PDHX","Mitochondrion"
"DGAT2","Mitochondrion"
"SLC25A3","Mitochondrion"
"CLEC2B","Mitochondrion"
"ASIC1","Mitochondrion"
"MVK","Mitochondrion"
"SYT10","Mitochondrion"
"CYP27B1","Mitochondrion"
"PPM1H","Mitochondrion"
"LTA4H","Mitochondrion"
"ITFG2","Mitochondrion"
"ARPC3","Mitochondrion"
"MYL2","Mitochondrion"
"ART4","Mitochondrion"
"IL26","Mitochondrion"
"NUP107","Mitochondrion"
"MRPL51","Mitochondrion"
"GAPDH","Mitochondrion"
"COPS7A","Mitochondrion"
"TPI1","Mitochondrion"
"ENO2","Mitochondrion"
"C12orf57","Mitochondrion"
"LDHB","Mitochondrion"
"HCFC2","Mitochondrion"
"AICDA","Mitochondrion"
"RAB35","Mitochondrion"
"COX6A1","Mitochondrion"
"GCLC","Mitochondrion"
"TMEM14C","Mitochondrion"
"C6orf162","Mitochondrion"
"ASF1A","Mitochondrion"
"HINT3","Mitochondrion"
"FBXO5","Mitochondrion"
"HLA-DOA","Mitochondrion"
"SAYSD1","Mitochondrion"
"CAP2","Mitochondrion"
"FBXL4","Mitochondrion"
"GPLD1","Mitochondrion"
"ACOT13","Mitochondrion"
"RPS12","Mitochondrion"
"FIG4","Mitochondrion"
"C6orf118","Mitochondrion"
"GUCA1B","Mitochondrion"
"EXOC2","Mitochondrion"
"LAMA4","Mitochondrion"
"SKIV2L2","Mitochondrion"
"HARS2","Mitochondrion"
"DAP","Mitochondrion"
"CDH9","Mitochondrion"
"HAND1","Mitochondrion"
"PCDHB3","Mitochondrion"
"PCDHB5","Mitochondrion"
"PCDHB7","Mitochondrion"
"THG1L","Mitochondrion"
"TTC1","Mitochondrion"
"LNPEP","Mitochondrion"
"AGXT2","Mitochondrion"
"ST8SIA4","Mitochondrion"
"BNIP1","Mitochondrion"
"ZMYND10","Mitochondrion"
"EHHADH","Mitochondrion"
"PFKFB4","Mitochondrion"
"GNAT1","Mitochondrion"
"TUSC2","Mitochondrion"
"C3orf14","Mitochondrion"
"MORC1","Mitochondrion"
"UMPS","Mitochondrion"
"KLHL18","Mitochondrion"
"HEMK1","Mitochondrion"
"TNNC1","Mitochondrion"
"SPCS1","Mitochondrion"
"EIF2AK2","Mitochondrion"
"TFPI","Mitochondrion"
"FAHD2A","Mitochondrion"
"P14","Mitochondrion"
"MPV17","Mitochondrion"
"MOGS","Mitochondrion"
"TTC31","Mitochondrion"
"NDUFS7","Mitochondrion"
"ACADL","Mitochondrion"
"KCNJ13","Mitochondrion"
"GGCX","Mitochondrion"
"NEU2","Mitochondrion"
"PRKD3","Mitochondrion"
"COX7A2L","Mitochondrion"
"PLEK","Mitochondrion"
"ATP6V1B1","Mitochondrion"
"SPR","Mitochondrion"
"ANGPTL1","Mitochondrion"
"TCEANC2","Mitochondrion"
"C1orf21","Mitochondrion"
"MAD2L2","Mitochondrion"
"MFN2","Mitochondrion"
"PRAMEF10","Mitochondrion"
"RGS2","Mitochondrion"
"WARS2","Mitochondrion"
"OSCP1","Mitochondrion"
"AKR7A2","Mitochondrion"
"RAB7L1","Mitochondrion"
"CD160","Mitochondrion"
"FMO6P","Mitochondrion"
"VAMP4","Mitochondrion"
"CTSD","Mitochondrion"
"MMP8","Mitochondrion"
"FASTKD2","Mitochondrion"
"ADAT2","Mitochondrion"
"TNFAIP3","Mitochondrion"
"DNAH6","Mitochondrion"
"MYL12B","Mitochondrion"
"CCNI","Mitochondrion"
"GLRX","Mitochondrion"
"NDUFB3","Mitochondrion"
"GDA","Mitochondrion"
"YWHAQ","Mitochondrion"
"HDHD3","Mitochondrion"
"ADCK1","Mitochondrion"
"NEK9","Mitochondrion"
"IRF2BPL","Mitochondrion"
"ACOT2","Mitochondrion"
"TGFB3","Mitochondrion"
"TMEM214","Mitochondrion"
"FAM98A","Mitochondrion"
"PPP1R3C","Mitochondrion"
"DUSP1","Mitochondrion"
"PANK3","Mitochondrion"
"LRP11","Mitochondrion"
"PCDHB12","Mitochondrion"
"SLC25A2","Mitochondrion"
"TTLL2","Mitochondrion"
"CCDC77","Mitochondrion"
"TNFSF11","Mitochondrion"
"UFM1","Mitochondrion"
"SERP1","Mitochondrion"
"MTERFD3","Mitochondrion"
"PPP3CC","Mitochondrion"
"TBX2","Mitochondrion"
"TEX14","Mitochondrion"
"FAM117A","Mitochondrion"
"MND1","Mitochondrion"
"TFG","Mitochondrion"
"NAA50","Mitochondrion"
"PEX16","Mitochondrion"
"DEPDC7","Mitochondrion"
"TNFSF10","Mitochondrion"
"CSMD2","Mitochondrion"
"RASL11A","Mitochondrion"
"FYTTD1","Mitochondrion"
"MTERFD2","Mitochondrion"
"MRPS2","Mitochondrion"
"BBS9","Mitochondrion"
"OCM","Mitochondrion"
"EEPD1","Mitochondrion"
"INHBA","Mitochondrion"
"FKBP9","Mitochondrion"
"NT5C3","Mitochondrion"
"POLM","Mitochondrion"
"FTSJ2","Mitochondrion"
"SLC25A51","Mitochondrion"
"KIAA1045","Mitochondrion"
"ZC3HAV1","Mitochondrion"
"FAM149B1","Mitochondrion"
"UNG","Mitochondrion"
"DYNLL1","Mitochondrion"
"ACADS","Mitochondrion"
"C19orf43","Mitochondrion"
"CCDC70","Mitochondrion"
"ORMDL2","Mitochondrion"
"RAB9B","Mitochondrion"
"RIF1","Mitochondrion"
"ACVR1C","Mitochondrion"
"RAB38","Mitochondrion"
"CHPF","Mitochondrion"
"GCNT7","Mitochondrion"
"ATP5E","Mitochondrion"
"RAB22A","Mitochondrion"
"PEPD","Mitochondrion"
"MCEE","Mitochondrion"
"MPHOSPH10","Mitochondrion"
"IL17C","Mitochondrion"
"IRGC","Mitochondrion"
"RNF39","Mitochondrion"
"DST","Mitochondrion"
"BTN1A1","Mitochondrion"
"BTN3A3","Mitochondrion"
"HIST1H4G","Mitochondrion"
"AARS2","Mitochondrion"
"TREM1","Mitochondrion"
"COL21A1","Mitochondrion"
"KATNAL2","Mitochondrion"
"BBS2","Mitochondrion"
"GOT2","Mitochondrion"
"PIWIL1","Mitochondrion"
"RAP2A","Mitochondrion"
"EFNB2","Mitochondrion"
"MYH2","Mitochondrion"
"MRPS7","Mitochondrion"
"MSTO1","Mitochondrion"
"LILRB3","Mitochondrion"
"PSPN","Mitochondrion"
"ALKBH7","Mitochondrion"
"CLPP","Mitochondrion"
"THOC2","Mitochondrion"
"C3","Mitochondrion"
"C20orf26","Mitochondrion"
"GNRH2","Mitochondrion"
"FAM182A","Mitochondrion"
"TMX4","Mitochondrion"
"AP5S1","Mitochondrion"
"MKKS","Mitochondrion"
"DSTN","Mitochondrion"
"FAM110A","Mitochondrion"
"TLE6","Mitochondrion"
"NECAB3","Mitochondrion"
"CAPNS1","Mitochondrion"
"PDCD2L","Mitochondrion"
"COX6B1","Mitochondrion"
"KRT38","Mitochondrion"
"BCL2L12","Mitochondrion"
"FLRT1","Mitochondrion"
"CSN1S1","Mitochondrion"
"TRAP1","Mitochondrion"
"NSRP1","Mitochondrion"
"DAAM1","Mitochondrion"
"EVI2A","Mitochondrion"
"PYCARD","Mitochondrion"
"COX7C","Mitochondrion"
"ABHD8","Mitochondrion"
"HELB","Mitochondrion"
"YEATS4","Mitochondrion"
"NDUFB2","Mitochondrion"
"KIF17","Mitochondrion"
"CYP4F11","Mitochondrion"
"HCFC1R1","Mitochondrion"
"GFER","Mitochondrion"
"RAB40C","Mitochondrion"
"GNG13","Mitochondrion"
"GAN","Mitochondrion"
"METTL25","Mitochondrion"
"VIL1","Mitochondrion"
"HSPB1","Mitochondrion"
"GNG11","Mitochondrion"
"GNGT1","Mitochondrion"
"FGL2","Mitochondrion"
"PEX1","Mitochondrion"
"MTERF","Mitochondrion"
"LRFN1","Mitochondrion"
"SPINK2","Mitochondrion"
"DGCR6L","Mitochondrion"
"CYTH4","Mitochondrion"
"GSTT1","Mitochondrion"
"VPREB3","Mitochondrion"
"GNAZ","Mitochondrion"
"A4GALT","Mitochondrion"
"RFPL3","Mitochondrion"
"CDC42EP1","Mitochondrion"
"TST","Mitochondrion"
"APOL5","Mitochondrion"
"RAC2","Mitochondrion"
"PMPCB","Mitochondrion"
"NAA38","Mitochondrion"
"LRRC4","Mitochondrion"
"MTX2","Mitochondrion"
"GDF2","Mitochondrion"
"DLL4","Mitochondrion"
"ALDH1A2","Mitochondrion"
"THAP10","Mitochondrion"
"FAM64A","Mitochondrion"
"TXNDC17","Mitochondrion"
"ATP1B2","Mitochondrion"
"MMP28","Mitochondrion"
"MRM1","Mitochondrion"
"QTRT1","Mitochondrion"
"AP1M2","Mitochondrion"
"ERI1","Mitochondrion"
"CLEC11A","Mitochondrion"
"BCL2L2","Mitochondrion"
"PARP2","Mitochondrion"
"RAP1B","Mitochondrion"
"AANAT","Mitochondrion"
"RPS4Y1","Mitochondrion"
"FAM108A1","Mitochondrion"
"LMAN1","Mitochondrion"
"ANGEL1","Mitochondrion"
"CNGB1","Mitochondrion"
"SEC14L5","Mitochondrion"
"PBX4","Mitochondrion"
"WDR18","Mitochondrion"
"DHRS11","Mitochondrion"
"GNAT2","Mitochondrion"
"LILRA1","Mitochondrion"
"RPS16","Mitochondrion"
"MAST1","Mitochondrion"
"ESYT2","Mitochondrion"
"ALOX12","Mitochondrion"
"UGT2A3","Mitochondrion"
"NARFL","Mitochondrion"
"TRNT1","Mitochondrion"
"PDGFRL","Mitochondrion"
"KRT31","Mitochondrion"
"KRT33B","Mitochondrion"
"KIAA1244","Mitochondrion"
"RRM2B","Mitochondrion"
"RAF1","Mitochondrion"
"TDRD1","Mitochondrion"
"MED17","Mitochondrion"
"TRPC4AP","Mitochondrion"
"TYMP","Mitochondrion"
"C20orf194","Mitochondrion"
"ELN","Mitochondrion"
"ACTR3C","Mitochondrion"
"NDUFA2","Mitochondrion"
"DGCR14","Mitochondrion"
"MYH13","Mitochondrion"
"KRT5","Mitochondrion"
"KRT1","Mitochondrion"
"KRT75","Mitochondrion"
"GALNT8","Mitochondrion"
"PSMG3","Mitochondrion"
"C19orf80","Mitochondrion"
"CNN1","Mitochondrion"
"APOE","Mitochondrion"
"TOMM40","Mitochondrion"
"RPL36","Mitochondrion"
"PLVAP","Mitochondrion"
"SLC27A1","Mitochondrion"
"USHBP1","Mitochondrion"
"MRPL34","Mitochondrion"
"PGLS","Mitochondrion"
"LSM7","Mitochondrion"
"RSPH3","Mitochondrion"
"ACSBG2","Mitochondrion"
"NDUFA10","Mitochondrion"
"ZSWIM6","Mitochondrion"
"SCO2","Mitochondrion"
"HRC","Mitochondrion"
"OLFM1","Mitochondrion"
"TNNI2","Mitochondrion"
"ATXN10","Mitochondrion"
"TUBGCP2","Mitochondrion"
"CALY","Mitochondrion"
"CYP2E1","Mitochondrion"
"HBZ","Mitochondrion"
"LAMA5","Mitochondrion"
"ADRM1","Mitochondrion"
"ASS1","Mitochondrion"
"TMEM160","Mitochondrion"
"MAP3K10","Mitochondrion"
"HIP1R","Mitochondrion"
"MRPL4","Mitochondrion"
"ANGPTL6","Mitochondrion"
"C12orf65","Mitochondrion"
"GRWD1","Mitochondrion"
"FAM22F","Mitochondrion"
"RGN","Mitochondrion"
"BPIFA2","Mitochondrion"
"ACSS2","Mitochondrion"
"EDA2R","Mitochondrion"
"ARHGEF9","Mitochondrion"
"GFAP","Mitochondrion"
"COX4I1","Mitochondrion"
"EMC8","Mitochondrion"
"GSE1","Mitochondrion"
"FAM153B","Mitochondrion"
"ABCB7","Mitochondrion"
"MRPS25","Mitochondrion"
"C3orf20","Mitochondrion"
"GFPT2","Mitochondrion"
"RPL27","Mitochondrion"
"RAMP2","Mitochondrion"
"CKMT2","Mitochondrion"
"RARA","Mitochondrion"
"FMO5","Mitochondrion"
"USP29","Mitochondrion"
"NR0B2","Mitochondrion"
"ZSWIM4","Mitochondrion"
"SDC1","Mitochondrion"
"WDR7","Mitochondrion"
"GAS2L2","Mitochondrion"
"HSD17B7","Mitochondrion"
"EMILIN2","Mitochondrion"
"FXC1","Mitochondrion"
"EFR3A","Mitochondrion"
"PTCD3","Mitochondrion"
"RAMP1","Mitochondrion"
"SCLY","Mitochondrion"
"RPA1","Mitochondrion"
"EEFSEC","Mitochondrion"
"COQ3","Mitochondrion"
"GRSF1","Mitochondrion"
"IGJ","Mitochondrion"
"UTP3","Mitochondrion"
"KDM6B","Mitochondrion"
"CLEC10A","Mitochondrion"
"HRSP12","Mitochondrion"
"REEP2","Mitochondrion"
"PCBD2","Mitochondrion"
"ERAL1","Mitochondrion"
"NIP7","Mitochondrion"
"HSPA12B","Mitochondrion"
"SNAP25","Mitochondrion"
"HAPLN2","Mitochondrion"
"APCS","Mitochondrion"
"ACY3","Mitochondrion"
"DPH2","Mitochondrion"
"DMGDH","Mitochondrion"
"AP3B1","Mitochondrion"
"SYT4","Mitochondrion"
"PDE6A","Mitochondrion"
"XPO4","Mitochondrion"
"RNF17","Mitochondrion"
"SCO1","Mitochondrion"
"E7EM54_HUMAN","Mitochondrion"
"CHI3L1","Mitochondrion"
"CCNA1","Mitochondrion"
"RNF128","Mitochondrion"
"BTBD2","Mitochondrion"
"CSNK1G2","Mitochondrion"
"MACROD1","Mitochondrion"
"RARRES3","Mitochondrion"
"HRASLS2","Mitochondrion"
"MED10","Mitochondrion"
"GIMAP4","Mitochondrion"
"ACTR3B","Mitochondrion"
"BTG1","Mitochondrion"
"DYDC2","Mitochondrion"
"KRAS","Mitochondrion"
"IPO8","Mitochondrion"
"LYVE1","Mitochondrion"
"RRAS2","Mitochondrion"
"RNF122","Mitochondrion"
"DUSP26","Mitochondrion"
"C14orf159","Mitochondrion"
"SYNJ2BP","Mitochondrion"
"TTC9","Mitochondrion"
"EIF2S1","Mitochondrion"
"ELP3","Mitochondrion"
"MRPS36","Mitochondrion"
"CCNB1","Mitochondrion"
"IRAK2","Mitochondrion"
"CAMK1","Mitochondrion"
"ARL8B","Mitochondrion"
"AMPD2","Mitochondrion"
"GSTM5","Mitochondrion"
"AP4B1","Mitochondrion"
"ARF3","Mitochondrion"
"KIDINS220","Mitochondrion"
"LPIN1","Mitochondrion"
"CMPK2","Mitochondrion"
"ERN2","Mitochondrion"
"ACP2","Mitochondrion"
"FOLH1","Mitochondrion"
"FAM127A","Mitochondrion"
"C11orf10","Mitochondrion"
"CEP135","Mitochondrion"
"CARS2","Mitochondrion"
"USP30","Mitochondrion"
"SDS","Mitochondrion"
"TBX3","Mitochondrion"
"OASL","Mitochondrion"
"RNFT2","Mitochondrion"
"DTX1","Mitochondrion"
"POM121","Mitochondrion"
"UPK3B","Mitochondrion"
"PNPLA8","Mitochondrion"
"MDFIC","Mitochondrion"
"MRAP2","Mitochondrion"
"AKIRIN2","Mitochondrion"
"ORC3","Mitochondrion"
"NAT10","Mitochondrion"
"PRRG4","Mitochondrion"
"PRPH","Mitochondrion"
"AVIL","Mitochondrion"
"AMHR2","Mitochondrion"
"RDH5","Mitochondrion"
"KRT85","Mitochondrion"
"CDK4","Mitochondrion"
"TROAP","Mitochondrion"
"TFCP2","Mitochondrion"
"KRT84","Mitochondrion"
"KRT82","Mitochondrion"
"SMPD2","Mitochondrion"
"HTRA2","Mitochondrion"
"PRADC1","Mitochondrion"
"RAB11FIP5","Mitochondrion"
"MRPL53","Mitochondrion"
"USP15","Mitochondrion"
"GNS","Mitochondrion"
"MPHOSPH6","Mitochondrion"
"DYNC1LI2","Mitochondrion"
"CCDC102A","Mitochondrion"
"URB2","Mitochondrion"
"TAF5L","Mitochondrion"
"STX6","Mitochondrion"
"NPL","Mitochondrion"
"MRPL44","Mitochondrion"
"DOCK10","Mitochondrion"
"CYP27A1","Mitochondrion"
"COX5B","Mitochondrion"
"REV1","Mitochondrion"
"TMEM127","Mitochondrion"
"TGFBRAP1","Mitochondrion"
"MRPS9","Mitochondrion"
"ALDH1L2","Mitochondrion"
"PLXNC1","Mitochondrion"
"THSD1","Mitochondrion"
"COG3","Mitochondrion"
"NUDT15","Mitochondrion"
"KDELR2","Mitochondrion"
"BZW2","Mitochondrion"
"TBRG4","Mitochondrion"
"HUS1","Mitochondrion"
"C7orf69","Mitochondrion"
"ACSBG1","Mitochondrion"
"MTHFS","Mitochondrion"
"FAM108C1","Mitochondrion"
"IREB2","Mitochondrion"
"CIB2","Mitochondrion"
"RSAD1","Mitochondrion"
"NMT1","Mitochondrion"
"TACO1","Mitochondrion"
"RTP4","Mitochondrion"
"NDUFB5","Mitochondrion"
"MARCH7","Mitochondrion"
"CD302","Mitochondrion"
"BLK","Mitochondrion"
"KCTD3","Mitochondrion"
"IL36RN","Mitochondrion"
"IMP4","Mitochondrion"
"UGGT1","Mitochondrion"
"GYPC","Mitochondrion"
"GAD2","Mitochondrion"
"KIAA0368","Mitochondrion"
"RALGPS1","Mitochondrion"
"STX17","Mitochondrion"
"BAAT","Mitochondrion"
"RPL35","Mitochondrion"
"ARPC5L","Mitochondrion"
"DERL1","Mitochondrion"
"RANBP6","Mitochondrion"
"SIT1","Mitochondrion"
"CD72","Mitochondrion"
"HINT2","Mitochondrion"
"KIF13A","Mitochondrion"
"GMPR","Mitochondrion"
"FRS3","Mitochondrion"
"TINAG","Mitochondrion"
"PSORS1C2","Mitochondrion"
"MRPS18B","Mitochondrion"
"IER3","Mitochondrion"
"PGBD1","Mitochondrion"
"GTF2H4","Mitochondrion"
"RNF144B","Mitochondrion"
"HLA-F","Mitochondrion"
"PRKRIR","Mitochondrion"
"MRPL15","Mitochondrion"
"MMP20","Mitochondrion"
"MMP27","Mitochondrion"
"DCUN1D5","Mitochondrion"
"FDX1","Mitochondrion"
"C11orf1","Mitochondrion"
"MMP13","Mitochondrion"
"SQRDL","Mitochondrion"
"THBS1","Mitochondrion"
"NDUFAF1","Mitochondrion"
"LRRC49","Mitochondrion"
"FAM82A2","Mitochondrion"
"ITPKA","Mitochondrion"
"CYP19A1","Mitochondrion"
"BCL2L10","Mitochondrion"
"RSL24D1","Mitochondrion"
"BCAR3","Mitochondrion"
"CCBL2","Mitochondrion"
"RTCA","Mitochondrion"
"CYP1B1","Mitochondrion"
"PREB","Mitochondrion"
"PREPL","Mitochondrion"
"SLC3A1","Mitochondrion"
"SIX3","Mitochondrion"
"LRPPRC","Mitochondrion"
"BTBD16","Mitochondrion"
"TOPBP1","Mitochondrion"
"TIMM23","Mitochondrion"
"ASNSD1","Mitochondrion"
"METTL5","Mitochondrion"
"CDK15","Mitochondrion"
"HECW2","Mitochondrion"
"ITGAV","Mitochondrion"
"COL8A1","Mitochondrion"
"GUCA1C","Mitochondrion"
"CCDC54","Mitochondrion"
"TRHDE","Mitochondrion"
"NAP1L1","Mitochondrion"
"OSBPL8","Mitochondrion"
"GYS2","Mitochondrion"
"SYT1","Mitochondrion"
"CDK17","Mitochondrion"
"IRAK3","Mitochondrion"
"TRMT5","Mitochondrion"
"C12orf4","Mitochondrion"
"CCND2","Mitochondrion"
"RAB21","Mitochondrion"
"FAM189A1","Mitochondrion"
"LIPG","Mitochondrion"
"TGDS","Mitochondrion"
"PSMC1","Mitochondrion"
"GALC","Mitochondrion"
"C12orf49","Mitochondrion"
"YPEL5","Mitochondrion"
"HS3ST2","Mitochondrion"
"XYLT1","Mitochondrion"
"NUP133","Mitochondrion"
"CORO1C","Mitochondrion"
"MRPS27","Mitochondrion"
"UBE2K","Mitochondrion"
"LIAS","Mitochondrion"
"N4BP2","Mitochondrion"
"RSBN1","Mitochondrion"
"CASQ2","Mitochondrion"
"SPECC1","Mitochondrion"
"VPS13C","Mitochondrion"
"MIB1","Mitochondrion"
